left_win,kills_per_game, deaths_per_game, game_length, ckpm, gpr, gspd, gd15, firstblood, firsttower, first3towers, turret_plates_per_game, harold_control_rate, firstdragon, dragon_control_rate, elder_control_rate, baron_control_rate, firstbaron, cs_share, jng_share, wards_per_minute, control_wards_purchased_per_minute, wards_cleared_per_minute,kills_per_game, deaths_per_game, game_length, ckpm, gpr, gspd, gd15, firstblood, firsttower, first3towers, turret_plates_per_game, harold_control_rate, firstdragon, dragon_control_rate, elder_control_rate, baron_control_rate, firstbaron, cs_share, jng_share, wards_per_minute, control_wards_purchased_per_minute, wards_cleared_per_minute
1,15,5,22.666666666666668,0.8824,0.5840445134073607,0.116628,1904.0,1.0,1.0,1.0,11.0,1.0,0.0,0.6666666666666666,0.5,1.0,1.0,0.7502497502497503,0.5463917525773195,2.6912,0.6176470588235293,1.0588,5,15,22.666666666666668,0.8824,0.4159554865926393,-0.116628,-1904.0,0.0,0.0,0.0,4.0,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.6729064039408867,0.4536082474226804,2.7353,1.102941176470588,0.7941
0,14,22,27.733333333333334,1.2981,0.4311057252969923,-0.176868,-1802.0,1.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.5,0.0,0.0,0.5931091058244463,0.3955431754874652,2.3438,0.7932692307692307,0.9014,22,14,27.733333333333334,1.2981,0.5688942747030077,0.176868,1802.0,0.0,1.0,1.0,5.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.808124459809853,0.6044568245125348,2.8486,1.2620192307692306,1.3702
0,0,14,29.666666666666668,0.4719,0.4402577642531102,-0.11837,-1153.0,0.0,0.0,0.0,1.0,0,1.0,0.5,0.5,0.0,0.0,0.7062730627306273,0.48055555555555557,2.6966,1.4831460674157302,2.0562,14,0,29.666666666666668,0.4719,0.5597422357468899,0.11837,1153.0,1.0,1.0,1.0,4.0,1.0,0.0,0.5,0.5,1.0,1.0,0.758076634109692,0.5194444444444445,4.1798,1.0786516853932584,1.1461
1,20,13,34.6,0.9538,0.5297890227791344,0.0206199,1232.0,1.0,0.0,1.0,3.0,0,1.0,1.0,1.0,0.5,1.0,0.7191316146540027,0.5423340961098398,3.0925,1.2427745664739884,1.3295,13,20,34.6,0.9538,0.4702109772208655,-0.0206199,-1232.0,0.0,1.0,0.0,8.0,1.0,0.0,0,0.0,0.5,0.0,0.684931506849315,0.4576659038901602,3.237,1.1849710982658959,1.0116
0,12,17,32.25,0.8992,0.4738316846157595,-0.0373143,-2191.0,1.0,0.0,1.0,4.0,1.0,0.0,0.4,0.5,0.5,0.0,0.6871473354231975,0.44713656387665196,4.4031,1.302325581395349,2.0465,17,12,32.25,0.8992,0.5261683153842406,0.0373143,2191.0,0.0,1.0,0.0,8.0,0,1.0,0.6,0.5,0.5,1.0,0.7440550688360451,0.552863436123348,3.2558,1.0232558139534884,1.7674
0,18,17,46.43333333333333,0.7538,0.4938222153751348,0.07049710000000001,205.0,1.0,0.0,1.0,4.0,1.0,0.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.0,0.6827268067657611,0.5780669144981413,3.0151,1.0337401292175161,1.1845,17,18,46.43333333333333,0.7538,0.5061777846248652,-0.07049710000000001,-205.0,0.0,1.0,0.0,3.0,0,1.0,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0,0.7441209406494961,0.42193308550185876,3.4673,1.249102656137832,1.4429
1,31,8,33.68333333333333,1.1578,0.5498630406613414,0.0926142,2301.0,1.0,1.0,1.0,4.0,1.0,1.0,0.6,0.5,1.0,1.0,0.6619817287420942,0.45036319612590797,3.3548,1.3359722909450769,1.1578,8,31,33.68333333333333,1.1578,0.4501369593386586,-0.0926142,-2301.0,0.0,0.0,0.0,3.0,0,0.0,0.4,0.5,0.0,0.0,0.752865329512894,0.549636803874092,2.8798,1.128154379020287,1.3063
1,26,7,31.483333333333334,1.0482,0.5749534530174402,0.25659499999999996,4995.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6969072164948453,0.6446700507614214,3.621,0.9528851244044467,1.1435,7,26,31.483333333333334,1.0482,0.42504654698255984,-0.25659499999999996,-4995.0,0.0,0.0,0.0,4.0,0,0.0,0,0.5,0.0,0.0,0.731839258114374,0.3553299492385787,2.5093,0.6670195870831127,0.9529
1,17,5,27.45,0.8015,0.5445080909255763,0.203631,3909.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,0.5,0.0,0.0,0.7242765273311897,0.5906432748538012,4.153,1.1657559198542806,1.8944,5,17,27.45,0.8015,0.4554919090744237,-0.203631,-3909.0,1.0,0.0,0.0,1.0,0,0.0,0,0.5,1.0,1.0,0.7112616426756986,0.4093567251461988,3.3151,1.3114754098360657,1.4572
0,7,19,23.966666666666665,1.0848,0.44503937373690444,-0.157797,-1705.0,1.0,1.0,0.0,7.0,0.5,0.0,0.25,0.5,0.5,0.0,0.7123552123552124,0.4503311258278146,2.8373,1.251738525730181,1.0848,19,7,23.966666666666665,1.0848,0.5549606262630955,0.157797,1705.0,0.0,0.0,1.0,7.0,0.5,1.0,0.75,0.5,0.5,0.0,0.7140186915887851,0.5496688741721855,2.7121,1.1265646731571628,1.1266
1,22,8,30.25,0.9587,0.5469465789862569,0.140283,1444.0,1.0,0.0,1.0,9.0,1.0,1.0,0.75,0.5,0.0,0.0,0.7169406719085061,0.6423173803526449,2.6446,0.8264462809917356,1.3223,7,22,30.25,0.9587,0.4530534210137432,-0.140283,-1444.0,0.0,1.0,0.0,7.0,0,0.0,0.25,0.5,1.0,1.0,0.6907536907536908,0.35768261964735515,2.5785,0.9256198347107438,1.0579
1,25,19,35.96666666666667,1.2234,0.550195376693569,0.174591,-1264.0,0.0,0.0,1.0,2.0,0,1.0,0.6,0.5,1.0,1.0,0.744578313253012,0.5660377358490566,3.9203,0.917516218721038,2.0575,19,25,35.96666666666667,1.2234,0.449804623306431,-0.174591,1264.0,1.0,1.0,0.0,5.0,1.0,0.0,0.4,0.5,0.0,0.0,0.6787878787878788,0.4339622641509434,3.8369,1.556997219647822,1.6682
1,11,3,36.11666666666667,0.3876,0.5290697199604727,0.10516800000000001,798.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.6984412470023981,0.5236051502145923,3.3779,1.3844023996308261,1.3844,3,11,36.11666666666667,0.3876,0.4709302800395273,-0.10516800000000001,-798.0,0.0,1.0,0.0,3.0,0,1.0,0.5,0.5,0.5,0.0,0.7333747669359851,0.47639484978540775,3.4333,1.4674665436086756,1.5228
1,16,7,32.333333333333336,0.7113,0.5645854744775608,0.10803800000000001,2580.0,1.0,1.0,1.0,5.0,1.0,0.0,0.4,0.5,1.0,1.0,0.7666451195862961,0.6244131455399061,3.2474,0.7113402061855669,1.9794,7,16,32.333333333333336,0.7113,0.4354145255224392,-0.10803800000000001,-2580.0,0.0,0.0,0.0,4.0,0,1.0,0.6,0.5,0.0,0.0,0.6739707835325365,0.3755868544600939,3.7732,1.3298969072164948,1.3918
1,20,3,29.45,0.781,0.5692768827276133,0.199407,3921.0,1.0,1.0,1.0,4.0,1.0,0.0,0.8,0.5,1.0,1.0,0.7540521494009866,0.5535248041775457,2.8183,1.0186757215619695,1.3922,3,20,29.45,0.781,0.43072311727238666,-0.199407,-3921.0,0.0,0.0,0.0,2.0,0,1.0,0.2,0.5,0.0,0.0,0.7046742209631728,0.4464751958224543,2.5806,0.6791171477079796,1.2564
1,23,4,24.666666666666668,1.0946,0.5865017322554855,0.355281,8286.0,0.0,1.0,1.0,11.0,1.0,0.0,0.3333333333333333,0.5,1.0,1.0,0.8644240570846076,0.5218978102189781,2.6351,1.6216216216216215,1.4189,4,23,24.666666666666668,1.0946,0.41349826774451454,-0.355281,-8286.0,1.0,0.0,0.0,0.0,0,1.0,0.6666666666666666,0.5,0.0,0.0,0.6261261261261262,0.4781021897810219,3.0,0.8918918918918919,0.7703
1,19,4,27.066666666666666,0.8498,0.5615726926372957,0.21267800000000003,2230.0,1.0,1.0,1.0,3.0,1.0,0.0,0.6666666666666666,0.5,1.0,1.0,0.8018787361229718,0.483974358974359,3.0665,0.8866995073891626,1.2192,4,19,27.066666666666666,0.8498,0.4384273073627043,-0.21267800000000003,-2230.0,0.0,0.0,0.0,1.0,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.6891356066613799,0.5160256410256411,2.9187,0.9975369458128079,1.1823
1,13,2,27.033333333333335,0.5549,0.5750010363553455,0.215223,3537.0,1.0,1.0,1.0,6.0,1.0,1.0,0.5,0.5,1.0,1.0,0.7783132530120482,0.5351681957186545,3.3662,0.8877928483353884,0.9988,2,13,27.033333333333335,0.5549,0.4249989636446545,-0.215223,-3537.0,0.0,0.0,0.0,3.0,0,0.0,0.5,0.5,0.0,0.0,0.7030636292223095,0.4648318042813456,2.3305,0.8138101109741059,1.1467
0,14,24,30.9,1.2298,0.46156561569059634,-0.10729000000000001,4864.0,1.0,1.0,1.0,7.0,1.0,0.0,0.2,0.5,0.5,1.0,0.6933229813664596,0.38480392156862747,2.8479,1.0355987055016183,1.1327,24,14,30.9,1.2298,0.5384343843094037,0.10729000000000001,-4864.0,0.0,0.0,0.0,3.0,0,1.0,0.8,0.5,0.5,0.0,0.6982078853046595,0.6151960784313726,2.5566,0.970873786407767,1.165
1,18,4,23.333333333333332,0.9429,0.5740355408863697,0.16955599999999998,38.0,0.0,0.0,1.0,6.0,0.5,1.0,0.6666666666666666,0.5,1.0,1.0,0.7748279252704031,0.5082508250825083,2.1429,0.6857142857142857,1.4143,4,18,23.333333333333332,0.9429,0.4259644591136304,-0.16955599999999998,-38.0,1.0,1.0,0.0,8.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.0,0.6528545119705341,0.49174917491749176,2.9571,1.3714285714285714,0.4286
0,17,21,42.36666666666667,0.8969,0.47907177412510255,-0.0316562,-338.0,1.0,1.0,0.0,3.0,0,0.0,0.2857142857142857,0.0,0.0,0.0,0.7039434961742201,0.5220883534136547,2.8088,1.2509834775767112,1.7703,21,17,42.36666666666667,0.8969,0.5209282258748974,0.0316562,338.0,0.0,0.0,1.0,8.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,0.7051435406698564,0.4779116465863454,3.9418,1.4634146341463414,1.0386
1,16,8,45.38333333333333,0.5288,0.5150922357636104,0.0352063,-379.0,1.0,0.0,0.0,3.0,1.0,0.0,0.5,0.5,0.6666666666666666,1.0,0.7018537590113285,0.47962962962962963,4.0323,1.432243848696291,1.5424,8,16,45.38333333333333,0.5288,0.4849077642363896,-0.0352063,379.0,0.0,1.0,1.0,2.0,0,1.0,0.5,0.5,0.3333333333333333,0.0,0.7397402597402597,0.5203703703703704,3.6798,1.432243848696291,2.0492
1,22,5,35.1,0.7692,0.5374079821734113,0.0490016,1198.0,1.0,1.0,1.0,4.0,0.5,0.0,0.8,0.5,0.0,0.0,0.7686116700201208,0.5229357798165137,2.3077,0.9116809116809117,2.2222,5,22,35.1,0.7692,0.46259201782658865,-0.0490016,-1198.0,0.0,0.0,0.0,3.0,0.5,1.0,0.2,0.5,1.0,1.0,0.6626120358514724,0.47706422018348627,3.4758,1.4245014245014245,0.6268
0,9,23,29.466666666666665,1.086,0.4330359690335343,-0.13663,-3855.0,1.0,0.0,0.0,3.0,0.5,0.0,0.25,0.5,0.0,0.0,0.6264274061990212,0.4101123595505618,3.0543,1.255656108597285,0.7127,23,9,29.466666666666665,1.086,0.5669640309664656,0.13663,3855.0,0.0,1.0,1.0,7.0,0.5,1.0,0.75,0.5,1.0,1.0,0.7861952861952862,0.5898876404494382,3.0204,1.0520361990950227,1.7308
0,7,15,37.2,0.5914,0.4554051116424956,-0.0586002,1767.0,1.0,1.0,0.0,10.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.7070773263433814,0.38738738738738737,3.4409,1.3440860215053763,1.2097,15,7,37.2,0.5914,0.5445948883575045,0.0586002,-1767.0,0.0,0.0,1.0,7.0,0,1.0,0.8333333333333334,1.0,1.0,1.0,0.7282809611829945,0.6126126126126126,3.9247,1.3440860215053763,1.8011
0,18,21,39.983333333333334,0.9754,0.4592346883173496,-0.148358,-3865.0,1.0,0.0,0.0,2.0,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0.6350325379609545,0.41954022988505746,3.6265,1.3005418924551897,1.6757,21,18,39.983333333333334,0.9754,0.5407653116826504,0.148358,3865.0,0.0,1.0,1.0,8.0,0.5,0.0,0.3333333333333333,0.5,1.0,1.0,0.7912211592571751,0.5804597701149425,3.1763,1.1504793664026678,1.9008
0,4,12,28.816666666666666,0.5552,0.4584640291409491,-0.0786554,-2577.0,1.0,0.0,0.0,4.0,0.5,0.0,0.25,0.5,0.5,0.0,0.7106060606060606,0.4528301886792453,3.2273,1.3880855986119145,1.1105,12,4,28.816666666666666,0.5552,0.5415359708590509,0.0786554,2577.0,0.0,1.0,1.0,5.0,0.5,1.0,0.75,0.5,0.5,0.0,0.7321428571428571,0.5471698113207547,3.4702,1.0410641989589358,1.1452
0,10,20,35.93333333333333,0.8349,0.462450875881052,-0.0754585,2162.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.7355643044619422,0.4666666666666667,3.59,1.3636363636363638,1.8924,20,10,35.93333333333333,0.8349,0.537549124118948,0.0754585,-2162.0,0.0,0.0,0.0,0.0,0,1.0,0.6666666666666666,0.5,1.0,1.0,0.6740878169449598,0.5333333333333333,3.8683,1.4749536178107607,1.7254
1,31,14,24.133333333333333,1.8646,0.5875494251013783,0.298761,6527.0,1.0,1.0,1.0,10.0,1.0,0.0,0.3333333333333333,0.5,1.0,1.0,0.7055160142348754,0.5982658959537572,3.6878,1.201657458563536,1.2845,14,31,24.133333333333333,1.8646,0.41245057489862164,-0.298761,-6527.0,0.0,0.0,0.0,2.0,0,1.0,0.6666666666666666,0.5,0.0,0.0,0.6629318394024276,0.40173410404624277,3.4392,1.574585635359116,1.3674
0,10,26,31.333333333333332,1.117,0.46195769900616057,-0.025729900000000003,345.0,0.0,1.0,1.0,7.0,1.0,0.0,0,0.5,0.0,0.0,0.7517032551097653,0.49391727493917276,2.617,1.0851063829787235,1.4681,25,10,31.333333333333332,1.117,0.5380423009938394,0.025729900000000003,-345.0,1.0,0.0,0.0,1.0,0,1.0,1.0,0.5,1.0,1.0,0.6493967352732435,0.5060827250608273,3.2234,1.372340425531915,0.8617
1,21,20,41.05,0.9988,0.5415657899248997,0.11465299999999999,5206.0,1.0,1.0,1.0,4.0,0.5,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.782292298362644,0.5920502092050209,2.7284,1.1449451887941535,1.4373,20,21,41.05,0.9988,0.4584342100751003,-0.11465299999999999,-5206.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6446428571428572,0.40794979079497906,3.4348,1.071863580998782,1.0231
1,25,20,40.65,1.107,0.5158396643688631,-0.00135132,-1409.0,1.0,0.0,0.0,3.0,0,1.0,0.5714285714285714,0.5,1.0,1.0,0.708078335373317,0.426,4.797,1.2792127921279213,2.1402,20,25,40.65,1.107,0.484160335631137,0.00135132,1409.0,0.0,1.0,1.0,6.0,1.0,0.0,0.42857142857142855,0.5,0.0,0.0,0.6978625072212594,0.574,4.2066,1.6728167281672817,2.1402
0,10,16,36.53333333333333,0.7117,0.45319921765856386,-0.10981300000000001,-3544.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.7086712414223332,0.35909090909090907,3.5858,1.7244525547445257,1.7792,16,10,36.53333333333333,0.7117,0.5468007823414361,0.10981300000000001,3544.0,0.0,1.0,1.0,9.0,0.5,0.0,0.5,0.5,1.0,1.0,0.7570588235294118,0.6409090909090909,4.2427,1.2864963503649636,2.1624
1,19,8,24.116666666666667,1.1196,0.5740086000955567,0.206858,2035.0,1.0,1.0,1.0,3.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.768389662027833,0.548951048951049,3.4001,1.3683483068417415,1.2854,8,19,24.116666666666667,1.1196,0.4259913999044434,-0.206858,-2035.0,0.0,0.0,0.0,2.0,0,0.0,0.3333333333333333,0.5,0.0,0.0,0.6711930164888458,0.45104895104895104,2.9855,1.2024879060124396,1.0366
1,18,7,27.866666666666667,0.8971,0.5667413715822501,0.21637800000000001,1763.0,1.0,1.0,1.0,7.0,1.0,0.0,0.25,0.5,1.0,1.0,0.8017094017094017,0.5269461077844312,2.7273,1.0406698564593302,1.3278,7,18,27.866666666666667,0.8971,0.43325862841774987,-0.21637800000000001,-1763.0,0.0,0.0,0.0,3.0,0,1.0,0.75,0.5,0.0,0.0,0.6523125996810207,0.47305389221556887,2.799,1.2200956937799043,0.8254
1,21,9,31.483333333333334,0.9529,0.5546240898948323,0.134075,-1132.0,0.0,0.0,0.0,2.0,0,0.0,0.8,0.5,0.5,0.0,0.7922636103151862,0.541871921182266,3.5257,1.270513499205929,1.5564,9,21,31.483333333333334,0.9529,0.4453759101051677,-0.134075,1132.0,1.0,1.0,1.0,7.0,1.0,1.0,0.2,0.5,0.5,0.0,0.6468200270635994,0.458128078817734,3.2398,1.270513499205929,1.1435
1,32,6,25.183333333333334,1.5089,0.5760003488004535,0.181359,6020.0,1.0,1.0,1.0,8.0,0.5,0.0,0.3333333333333333,0.5,0.5,0.0,0.7105263157894737,0.527027027027027,2.3825,0.9530112508272667,1.0721,6,32,25.183333333333334,1.5089,0.4239996511995466,-0.181359,-6020.0,0.0,0.0,0.0,5.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.707631318136769,0.47297297297297297,2.5811,1.1515552614162805,0.8736
1,27,2,21.516666666666666,1.3478,0.5949565084694033,0.348918,8145.0,1.0,1.0,1.0,7.0,1.0,1.0,0.5,0.5,0.5,0.0,0.7072120559741658,0.5521235521235521,3.1603,1.2083656080557708,0.883,2,27,21.516666666666666,1.3478,0.40504349153059666,-0.348918,-8145.0,0.0,0.0,0.0,1.0,0,0.0,0.5,0.5,0.5,0.0,0.7232845894263217,0.44787644787644787,2.3238,0.5112316034082107,1.0225
0,5,20,23.816666666666666,1.0497,0.41519541356554246,-0.253592,-6260.0,0.0,0.0,0.0,1.0,0,1.0,0.5,0.5,0.0,0.0,0.6599817684594348,0.4271186440677966,2.6452,1.2596221133659902,1.0917,20,5,23.816666666666666,1.0497,0.5848045864344575,0.253592,6260.0,1.0,1.0,1.0,9.0,1.0,0.0,0.5,0.5,1.0,1.0,0.795668549905838,0.5728813559322034,2.8971,1.3016095171448565,1.0077
1,23,12,38.833333333333336,0.9013,0.5286723609050302,0.047536199999999994,-4864.0,0.0,0.0,0.0,3.0,0.5,1.0,0.5,0.5,1.0,1.0,0.6878767582049564,0.46943231441048033,2.9871,1.1587982832618025,1.133,12,23,38.833333333333336,0.9013,0.4713276390949698,-0.047536199999999994,4864.0,1.0,1.0,1.0,12.0,0.5,0.0,0.5,0.5,0.0,0.0,0.7025776602775942,0.5305676855895196,2.8069,1.3133047210300428,1.1588
1,17,7,26.616666666666667,0.9017,0.55590046203809,0.141995,410.0,1.0,0.0,0.0,4.0,0,1.0,1.0,0.5,1.0,1.0,0.7215859030837004,0.46875,3.9825,1.089542892924233,1.7282,7,17,26.616666666666667,0.9017,0.44409953796191004,-0.141995,-410.0,0.0,1.0,1.0,7.0,1.0,0.0,0,0.5,0.0,0.0,0.7204486626402071,0.53125,3.3813,1.3149655604257984,1.2398
0,22,37,33.53333333333333,1.7594,0.47100078744213775,-0.142743,-1712.0,0.0,1.0,0.0,7.0,1.0,0.0,0.2,1.0,0.0,0.0,0.6919228020014296,0.43187066974595845,2.8628,1.0735586481113322,1.0437,37,22,33.53333333333333,1.7594,0.5289992125578623,0.142743,1712.0,1.0,0.0,1.0,4.0,0,1.0,0.8,0.0,1.0,1.0,0.702054794520548,0.5681293302540416,2.8926,1.0735586481113322,0.9543
0,8,15,30.533333333333335,0.7533,0.481150019722137,0.0231511,2212.0,1.0,1.0,1.0,9.0,1.0,1.0,0.4,0.5,0.5,1.0,0.6486662329212752,0.46593406593406594,2.8821,1.3755458515283843,1.1135,15,8,30.533333333333335,0.7533,0.518849980277863,-0.0231511,-2212.0,0.0,0.0,0.0,4.0,0,0.0,0.6,0.5,0.5,0.0,0.7505057316250843,0.5340659340659341,2.7183,1.1135371179039302,1.3755
1,24,2,30.35,0.8567,0.5579323416632456,0.190276,6092.0,1.0,1.0,1.0,7.0,1.0,0.0,0.75,0.5,1.0,1.0,0.7421509686038744,0.5671641791044776,2.8995,1.2520593080724876,1.5157,2,24,30.35,0.8567,0.4420676583367544,-0.190276,-6092.0,0.0,0.0,0.0,7.0,0,1.0,0.25,0.5,0.0,0.0,0.7135023989033584,0.43283582089552236,2.9325,1.0214168039538714,1.0214
1,27,11,25.433333333333334,1.4548,0.5839791942970822,0.255332,7874.0,1.0,1.0,1.0,11.0,1.0,1.0,0.75,0.5,1.0,1.0,0.8198636806231743,0.6413043478260869,2.713,1.2975098296199215,0.9436,10,27,25.433333333333334,1.4548,0.4160208057029178,-0.255332,-7874.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.5,0.0,0.0,0.6471153846153846,0.358695652173913,3.0668,0.8256880733944955,1.1402
1,21,11,28.966666666666665,1.1047,0.5309058319166235,0.17106,3637.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7283236994219653,0.5220125786163522,2.8999,1.1047180667433834,1.2083,11,21,28.966666666666665,1.1047,0.46909416808337645,-0.17106,-3637.0,0.0,0.0,0.0,0.0,0,0.0,0,0.5,0.0,0.0,0.7411467116357504,0.4779874213836478,3.0035,1.139240506329114,1.1392
1,14,1,24.6,0.6098,0.5653641314104482,0.198324,966.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,1.0,0.7430117222723174,0.5454545454545454,2.4797,0.6504065040650406,1.2195,1,14,24.6,0.6098,0.4346358685895518,-0.198324,-966.0,0.0,0.0,0.0,3.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.0,0.6831238779174147,0.45454545454545453,3.0488,0.8536585365853658,0.813
1,13,6,35.25,0.539,0.5520486545301005,0.07461489999999998,1973.0,0.0,1.0,1.0,8.0,0.5,0.0,0.2,1.0,1.0,1.0,0.7801242236024845,0.5154185022026432,3.1773,1.1914893617021276,2.4965,6,13,35.25,0.539,0.44795134546989945,-0.07461489999999998,-1973.0,1.0,0.0,0.0,0.0,0.5,1.0,0.8,0.0,0.0,0.0,0.6733490566037735,0.4845814977973568,4.227,1.702127659574468,1.6454
1,18,5,31.75,0.7244,0.5393328804707418,0.0827113,-586.0,1.0,1.0,1.0,4.0,1.0,0.0,0.75,0.5,1.0,1.0,0.6417112299465241,0.4927536231884058,3.7795,1.3543307086614174,1.5748,5,18,31.75,0.7244,0.46066711952925815,-0.0827113,586.0,0.0,0.0,0.0,1.0,0,1.0,0.25,0.5,0.0,0.0,0.7884057971014493,0.5072463768115942,3.0236,1.1968503937007875,1.5118
1,20,4,21.65,1.1085,0.5922112194941486,0.28893,6134.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,0.5,0.5,0.0,0.7773359840954275,0.6081081081081081,2.8176,0.8775981524249423,0.8776,4,20,21.65,1.1085,0.40778878050585143,-0.28893,-6134.0,1.0,0.0,0.0,2.0,0,0.0,0,0.5,0.5,0.0,0.6370808678500987,0.3918918918918919,1.7552,0.4618937644341802,0.6928
0,3,20,26.4,0.8712,0.410992060594047,-0.339223,-1691.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.5,0.0,0.0,0.6529182879377432,0.45108695652173914,2.9545,1.25,0.7955,20,3,26.4,0.8712,0.589007939405953,0.339223,1691.0,1.0,1.0,1.0,4.0,0,1.0,1.0,0.5,1.0,1.0,0.7666934835076428,0.5489130434782609,2.8788,0.946969696969697,1.0985
0,5,14,31.4,0.6051,0.45584558630697414,-0.0753952,496.0,0.0,1.0,0.0,6.0,0,1.0,0.5,0.5,0.0,0.0,0.757640369580668,0.4830287206266319,3.949,1.624203821656051,1.7516,14,5,31.4,0.6051,0.5441544136930259,0.0753952,-496.0,1.0,0.0,1.0,6.0,1.0,0.0,0.5,0.5,1.0,1.0,0.7093023255813954,0.5169712793733682,3.6624,1.4331210191082804,1.6561
1,19,26,46.13333333333333,0.9754,0.5070255776295858,-0.118217,-889.0,1.0,0.0,0.0,4.0,0.5,0.0,0.5,1.0,0.6666666666666666,1.0,0.6945959345562717,0.460093896713615,3.2298,0.9320809248554913,1.6257,26,19,46.13333333333333,0.9754,0.4929744223704142,0.118217,889.0,0.0,1.0,1.0,4.0,0.5,1.0,0.5,0.0,0.3333333333333333,0.0,0.683405069344811,0.539906103286385,3.3382,0.9320809248554913,1.7124
0,11,16,30.916666666666668,0.8733,0.4546117678077075,-0.0992594,-1591.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.679109364767518,0.43548387096774194,3.4933,1.6495956873315363,1.779,16,11,30.916666666666668,0.8733,0.5453882321922925,0.0992594,1591.0,0.0,1.0,1.0,3.0,0.5,1.0,0.5,0.5,1.0,1.0,0.7524557956777996,0.5645161290322581,3.7844,0.8733153638814016,1.5202
1,22,10,28.433333333333334,1.1254,0.5505729845976165,0.118708,1928.0,1.0,1.0,1.0,10.0,1.0,1.0,0.75,0.5,1.0,1.0,0.6883534136546184,0.4971751412429379,2.8488,1.1957796014067996,1.3013,10,22,28.433333333333334,1.1254,0.44942701540238356,-0.118708,-1928.0,0.0,0.0,0.0,2.0,0,0.0,0.25,0.5,0.0,0.0,0.7361912613355317,0.5028248587570622,3.0598,1.4067995310668229,1.3365
0,17,12,37.81666666666667,0.7669,0.5031378271714986,0.0984707,673.0,0.0,0.0,0.0,6.0,0,0.0,0.5,0.5,0.0,0.0,0.7859669811320755,0.5765199161425576,3.5963,1.110621419127369,2.1155,12,17,37.81666666666667,0.7669,0.49686217282850137,-0.0984707,-673.0,1.0,1.0,1.0,8.0,1.0,1.0,0.5,0.5,1.0,1.0,0.6597582037996546,0.42348008385744235,4.416,1.5866020273248125,1.851
0,9,20,33.55,0.8644,0.465133447398362,-0.0642674,-437.0,0.0,0.0,0.0,4.0,1.0,0.0,0,0.5,0.0,0.0,0.7281420765027322,0.5230414746543779,2.9806,0.9239940387481372,1.5201,20,9,33.55,0.8644,0.5348665526016381,0.0642674,437.0,1.0,1.0,1.0,5.0,0,1.0,1.0,0.5,1.0,1.0,0.6824324324324325,0.4769585253456221,3.0999,1.2816691505216096,1.5797
0,3,15,25.0,0.72,0.4004387809619079,-0.25969200000000003,-5322.0,0.0,0.0,0.0,0.0,0,0.0,0,0.5,0.0,0.0,0.5881370091896407,0.36046511627906974,3.2,1.52,0.84,15,3,25.0,0.72,0.5995612190380921,0.25969200000000003,5322.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.5,1.0,1.0,0.8295454545454546,0.6395348837209303,3.36,1.24,1.2
0,6,13,27.8,0.6835,0.43683895024536945,-0.151067,-4362.0,1.0,0.0,0.0,1.0,0.5,0.0,0,0.5,0.0,0.0,0.6400310318076028,0.4051948051948052,2.1223,0.539568345323741,1.223,13,6,27.8,0.6835,0.5631610497546305,0.151067,4362.0,0.0,1.0,1.0,11.0,0.5,1.0,1.0,0.5,1.0,1.0,0.7614964925954794,0.5948051948051948,3.3094,1.1151079136690647,1.0072
